MIN_NUM_WORKERS,aggregation_algorithm,batch_size,best_acc,best_f1,best_loss,best_prec,best_recall,best_round,convnet_hidden1,convnet_hidden2,dataframe_path,dataset_name,dataset_path,device,early_stop_patience,encryption_mode,fedprox_mu,global_epoch,image_size,learning_rate,local_epoch,log_dir,model_name,models_percentage,num_classes,num_clients,num_custom_layers,plot_dir,splitting_dir,total_duration,weighted_aggregation,worker_id
4,FedLC,16,0.9480337078651685,0.947890132346477,0.18032389588842399,0.9483793033350936,0.9480337078651685,3,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-004836_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,4,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,353.33561730384827,True,1
4,FedAvg,16,0.952247191011236,0.9521134960688794,0.17770959882435503,0.9525375453266991,0.952247191011236,10,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-004944_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,4,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,952.457857131958,True,2
4,FedProx,16,0.9480337078651685,0.9478782552258663,0.19292772965308758,0.9482297782567751,0.9480337078651685,17,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-005329_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,4,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,955.3958625793457,True,0
4,FedLC,16,0.9466292134831461,0.9465423441608449,0.1868519934920759,0.9467948897304859,0.9466292134831461,9,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-005755_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,4,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,521.2072229385376,True,1
4,FedAvg,16,0.9424157303370787,0.9421259557994311,0.17520594088036273,0.9430797491556892,0.9424157303370787,17,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-010154_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,4,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,692.3375215530396,True,2
4,FedAvg,16,0.9438202247191011,0.9436538610158338,0.19055030012524196,0.9440369982988437,0.9438202247191011,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-010950_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,4,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,943.0740256309509,True,0
4,FedProx,16,0.9367977528089888,0.9365556635920372,0.171391588332278,0.937308165671228,0.9367977528089888,17,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-011041_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,4,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,728.6775894165039,True,1
4,FedProx,16,0.9367977528089888,0.936641522945768,0.18161565475584415,0.9369254236957247,0.9367977528089888,16,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-011908_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,4,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,996.4024920463562,True,2
4,FedLC,16,0.9353932584269663,0.9351387586565888,0.17162453560577182,0.9357671691590046,0.9353932584269663,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-012152_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,4,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,684.7477011680603,True,0
4,FedLC,16,0.9424157303370787,0.9422661171865164,0.1928533785586511,0.9425894589777921,0.9424157303370787,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-012712_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,4,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,952.8779947757721,True,1
8,FedAvg,16,0.9396067415730337,0.9398092939757354,0.2778734154055834,0.9416387528072783,0.9396067415730337,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-013631_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,1004.8132064342499,True,2
8,FedProx,16,0.9410112359550562,0.9411738872138872,0.1459129319834952,0.9424075940337497,0.9410112359550562,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-014452_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,1022.533150434494,True,1
8,FedAvg,16,0.7724719101123596,0.7481902738057782,0.5282282098039482,0.8344677677523606,0.7724719101123596,5,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-014717_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,1487.5111091136932,True,0
8,FedLC,16,0.9325842696629213,0.932892515076893,0.34412930495291427,0.9369922803714745,0.9325842696629213,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-020138_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,968.2234597206116,True,1
8,FedProx,16,0.9480337078651685,0.9476383809230114,0.17349473902892865,0.9498059910068121,0.9480337078651685,17,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-020202_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,1493.957849264145,True,2
8,FedLC,16,0.8904494382022472,0.8869426796821384,0.44143590565477864,0.9051682704920314,0.8904494382022472,6,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-021243_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,1488.9809107780457,True,0
8,FedAvg,16,0.9480337078651685,0.9481766875041855,0.17157721437260068,0.9497209172389802,0.9480337078651685,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-021838_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,982.4890158176422,True,1
8,FedAvg,16,0.9452247191011236,0.9453504562900856,0.16627141480658497,0.9463446581169047,0.9452247191011236,11,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-022802_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,1522.1164619922638,True,2
8,FedProx,16,0.9438202247191011,0.9439503214006477,0.15369056532776842,0.9456427993029819,0.9438202247191011,13,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-022940_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,978.5910487174988,True,0
8,FedProx,16,0.9480337078651685,0.9481428235965425,0.1447427233653614,0.949363819423456,0.9480337078651685,15,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-024416_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,1500.767940044403,True,1
8,FedLC,16,0.9452247191011236,0.9453274242269375,0.15984131695095743,0.9463622208676422,0.9452247191011236,17,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-024459_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,979.6795198917389,True,2
8,FedLC,16,0.9452247191011236,0.945386698156558,0.171171803257279,0.9466985310136234,0.9452247191011236,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-025544_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,1513.9474143981934,True,0
8,FedAvg,16,0.9297752808988764,0.9297580155230117,0.16982324604792626,0.9305322959614339,0.9297752808988764,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-030138_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,1003.890468120575,True,1
8,FedAvg,16,0.9325842696629213,0.9325531892290276,0.1726319976412597,0.9330043691252244,0.9325842696629213,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-031036_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,1499.9270417690277,True,2
8,FedProx,16,0.9297752808988764,0.9297777635442382,0.18108328895674747,0.9303321489476123,0.9297752808988764,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-031245_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,983.3847208023071,True,0
8,FedLC,16,0.9283707865168539,0.9284191618728637,0.1760245557414012,0.9289738726818796,0.9283707865168539,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-032733_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,8,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,978.8255977630615,True,2
8,FedProx,16,0.9185393258426966,0.9186438685591345,0.186317739694306,0.9196821402387996,0.9185393258426966,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-032804_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,1548.6719489097595,True,1
8,FedLC,16,0.9325842696629213,0.9327150394385483,0.16893527614674791,0.9337970821599576,0.9325842696629213,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-033835_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,8,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,1512.539063692093,True,0
10,FedAvg,16,0.9422535211267605,0.9424769860116755,0.23229852974719623,0.9460166159735321,0.9422535211267605,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-034920_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,1269.4083452224731,True,2
10,FedAvg,16,0.9169014084507042,0.9155098405179665,0.4918873495619062,0.9239179528997623,0.9169014084507042,6,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-035808_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,1766.9676704406738,True,1
10,FedProx,16,0.952112676056338,0.9521388222366126,0.1637455917475089,0.9532980150865136,0.952112676056338,8,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-035841_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,1169.0407598018646,True,0
10,FedLC,16,0.9422535211267605,0.9424627895531363,0.18730600812164147,0.9460468641753217,0.9422535211267605,16,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-041809_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,1163.6313195228577,True,1
10,FedProx,16,0.9492957746478873,0.9494335799514726,0.2880465426495377,0.9509204501120537,0.9492957746478873,9,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-042012_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,1814.6738877296448,True,2
10,FedLC,16,0.9253521126760563,0.9254646660971951,0.4342107631790806,0.9265592945622219,0.9253521126760563,3,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-042842_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.01,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,1763.3446333408356,True,0
10,FedAvg,16,0.9605633802816902,0.9606298762174001,0.10120103239888509,0.9619926727232095,0.9605633802816902,15,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-043742_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,1134.770364522934,True,1
10,FedProx,16,0.9605633802816902,0.9606896631573101,0.1018574771912388,0.9635062224545365,0.9605633802816902,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-044858_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,1178.3489921092987,True,0
10,FedAvg,16,0.9591549295774648,0.9592248373739081,0.11785952942380289,0.9605531437530126,0.9591549295774648,15,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-045155_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,1865.2586965560913,True,2
10,FedLC,16,0.9605633802816902,0.9605657999489081,0.09677284767090434,0.9623106453903344,0.9605633802816902,17,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-050835_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,1139.3492233753204,True,0
10,FedProx,16,0.956338028169014,0.9564122306467766,0.12259704057884757,0.957965678748307,0.956338028169014,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-050905_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,1845.3834960460663,True,1
10,FedLC,16,0.956338028169014,0.956365111424123,0.11624260156449835,0.9576469143728471,0.956338028169014,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-052233_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,1800.6734838485718,True,2
10,FedAvg,16,0.9338028169014084,0.9339767213226557,0.15162142338887066,0.9360947475615813,0.9338028169014084,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-052850_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,1177.4704446792603,True,0
10,FedAvg,16,0.9352112676056338,0.9353484448082519,0.15143164102984985,0.9371660464946918,0.9352112676056338,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-053926_road_signs_binary_worker_1.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.0,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,DeiT-Tiny,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_1_DeiT-Tiny,1783.7794723510742,True,1
10,FedProx,16,0.9323943661971831,0.9325016463601373,0.15888947234816955,0.9346479082104431,0.9323943661971831,19,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-054420_road_signs_binary_worker_2.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,DeiT-Tiny,1,2,10,2,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_2_DeiT-Tiny,1253.9433071613312,True,2
10,FedProx,16,0.9309859154929577,0.9310605323087793,0.15241706070136016,0.9327917448279461,0.9309859154929577,18,-1,-1,csv_DESKTOP-APC2VEU\runs\20260907-055941_road_signs_binary_worker_0.csv,road_signs_binary,dataset/road_signs_binary,cuda,5,direct_encrypted_update,0.05,20,224,0.0001,3,logs_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,DeiT-Tiny,1,2,10,4,static/plots_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,run_dataset_DESKTOP-APC2VEU\road_signs_binary_run_0_DeiT-Tiny,1812.6590173244476,True,0
